id	emotion
34909_0024_A_253	0.0014283626805990934,0.014826606959104538,0.006354601588100195,0.00010306383774150163,0.0008535570232197642,0.013575427234172821
34909_0024_A_254	0.005567646585404873,0.00700710155069828,0.009951011277735233,0.0004935624310746789,0.0003758257953450084,0.0001906930992845446
34909_0024_A_255	0.00013148217112757266,0.0003276588104199618,0.0004163992707617581,0.0006446232437156141,0.00025707215536385775,0.00036157050635665655
34909_0024_A_256	0.00821091141551733,0.014558181166648865,0.027273431420326233,0.004378513433039188,0.23636803030967712,0.663112223148346
34909_0024_A_257	0.00010073041630676016,0.0007067033438943326,0.02831277623772621,0.0029483684338629246,0.04804481565952301,0.002952104201540351
34909_0024_A_258	0.00031484581995755434,0.001462992513552308,0.0709194540977478,0.006205525249242783,0.050720006227493286,0.006642026826739311
34909_0024_A_259	0.0011122439755126834,0.010557902045547962,0.024578452110290527,0.0030576041899621487,0.4156339764595032,0.00036583104520104825
34909_0024_A_260	0.014393715187907219,0.017755581066012383,0.01186475157737732,1.38318932056427,0.14279234409332275,1.2180016040802002
34909_0024_A_261	0.019837306812405586,0.022259902209043503,0.013079375959932804,1.5078151226043701,0.15763112902641296,1.2803287506103516
34909_0024_A_262	0.028301730751991272,0.0019320223946124315,0.11219186335802078,0.035714007914066315,0.3188133239746094,0.23624497652053833
34909_0024_A_263	0.0002459089446347207,0.0012389911571517587,0.006629477720707655,0.022430861368775368,0.053392037749290466,0.00034389778738841414
34909_0024_A_264	0.012875586748123169,0.0008050217293202877,0.021782249212265015,0.2522619962692261,0.17601417005062103,0.22829070687294006
34909_0024_A_265	0.009275449439883232,0.0036561014130711555,0.031868718564510345,2.7984344959259033,0.14286793768405914,2.9307589530944824
34909_0024_A_266	0.018111318349838257,0.020506050437688828,1.1303644180297852,0.06620828062295914,0.38048243522644043,0.9186841249465942
34909_0024_A_267	0.002538013271987438,0.006543515250086784,0.017284516245126724,0.9373542666435242,0.07443183660507202,2.2194645404815674
34909_0024_A_268	0.05430993437767029,0.027507008984684944,0.04967571794986725,0.15872608125209808,0.19098085165023804,0.7970170974731445
34909_0024_A_269	0.058560099452733994,0.028625760227441788,0.046495817601680756,0.16297733783721924,0.1953798234462738,0.9015069007873535
34909_0024_A_270	0.04284504055976868,0.003145855851471424,0.0006423525046557188,0.0004018869949504733,0.09612105786800385,0.175074502825737
34909_0024_A_271	0.5915957689285278,0.01515685860067606,0.0021591235417872667,0.022170403972268105,0.004969331435859203,0.04733182489871979
34909_0024_A_272	0.024701308459043503,0.026930734515190125,0.002551194978877902,0.9634271860122681,0.11820278316736221,2.818288803100586
34909_0024_A_273	0.0004510406870394945,0.007433198392391205,0.0077477144077420235,0.003937543369829655,0.00017407233826816082,0.0005721885245293379
34909_0024_A_274	0.014931229874491692,0.014733271673321724,0.01822643354535103,0.11169716715812683,0.23977342247962952,2.8982152938842773
34909_0024_A_275	1.023484230041504,0.1559133231639862,0.0002802981762215495,0.0016516153700649738,0.0011253338307142258,0.02607450634241104
34909_0024_A_276	1.1954302787780762,0.0990164503455162,0.002497811336070299,0.0013155611231923103,0.001905178651213646,0.8278361558914185
34909_0024_A_277	1.307266354560852,0.09652727097272873,0.002088560489937663,0.0009281412931159139,0.0012390627525746822,0.45897603034973145
34909_0026_A_281	0.0826190933585167,0.07677197456359863,0.01449927594512701,0.003097711130976677,0.011127360165119171,0.31505224108695984
34909_0026_A_282	0.0826190933585167,0.07677197456359863,0.01449927594512701,0.003097711130976677,0.011127360165119171,0.31505224108695984
34909_0026_A_283	0.008074228651821613,0.002675822703167796,0.019478075206279755,0.00012029679783154279,0.0011053583584725857,0.02748185023665428
34909_0026_A_284	0.0018847901374101639,0.0007684975862503052,0.06209759786725044,0.0006166124949231744,0.000495492946356535,0.00038240800495259464
34909_0026_A_285	0.00886658113449812,0.0011128172045573592,0.009715178050100803,0.0013007469242438674,0.011104737408459187,0.05689205601811409
34909_0026_A_286	0.0008974208030849695,0.00012246210826560855,0.0003519011370372027,0.007338153198361397,0.00022150091535877436,0.001893397537060082
34909_0026_A_287	0.0020650960505008698,0.0015449457569047809,0.001947592245414853,0.00011492787598399445,0.0003015160036738962,0.0030762730166316032
34909_0027_A_288	0.0009637949988245964,0.0091905128210783,0.00032118751551024616,0.0016730118077248335,0.011869051493704319,0.005036055110394955
34909_0028_A_289	0.005854616407305002,0.008857774548232555,0.010254702530801296,0.0031603407114744186,0.07884775102138519,0.35287240147590637
34909_0028_A_290	0.005854616407305002,0.008857774548232555,0.010254702530801296,0.0031603407114744186,0.07884775102138519,0.35287240147590637
34909_0028_A_291	0.0013233214849606156,0.0004125970881432295,0.08794089406728745,0.007942643016576767,0.012832889333367348,0.07641490548849106
34909_0028_A_292	0.0018567567458376288,0.00017749475955497473,0.0006997364107519388,0.0005307807005010545,0.0003945261414628476,0.044668346643447876
34909_0028_A_293	8.286594675155357e-05,0.00014501258556265384,0.011008532717823982,0.0001931090373545885,0.000925675907637924,0.0001438842882635072
34909_0028_A_294	0.00025452603586018085,0.00022464836365543306,0.00035006270627491176,0.0002044826396740973,0.0021322090178728104,0.028440451249480247
34909_0028_A_295	5.688046803697944e-05,0.0006378398975357413,0.0015578737948089838,0.00040609121788293123,0.0001029706108965911,5.001094177714549e-05
34909_0028_A_296	0.7906090021133423,0.02890951558947563,0.001944984309375286,0.002240791916847229,0.002011544071137905,0.06313485652208328
34909_0028_A_297	0.921197772026062,0.029839415103197098,0.0021195237059146166,0.0023568011820316315,0.0020649146754294634,0.07911305129528046
34909_0029_A_298	0.008149676024913788,0.0014735549921169877,0.009195342659950256,0.00020364040392450988,0.0004916033940389752,0.044894762337207794
34909_0029_A_299	0.008149676024913788,0.0014735549921169877,0.009195342659950256,0.00020364040392450988,0.0004916033940389752,0.044894762337207794
34909_0029_A_300	0.05400548502802849,0.003176797879859805,0.0012566887307912111,0.000901494815479964,0.008095389232039452,0.000598113692831248
34909_0029_A_301	0.0014244018821045756,0.0001498487254139036,0.000712638080585748,0.00020000914810225368,0.0002379651414230466,0.003717602463439107
34909_0029_A_302	0.0004827390657737851,0.00010598331573419273,0.00045471731573343277,0.00020681887690443546,0.0006233110325410962,7.040260243229568e-05
34909_0029_A_303	0.05450837314128876,0.0062776971608400345,0.0010601812973618507,0.00044762127799913287,0.003964186646044254,0.010955564677715302
34909_0029_A_304	0.001607059733942151,0.017963165417313576,0.3079509139060974,0.03347945958375931,1.450803518295288,0.005722604691982269
34909_0029_A_305	0.001330374157987535,0.0012504986952990294,0.005965389311313629,0.0004051069263368845,6.154782749945298e-05,0.0005123637383803725
34909_0029_A_306	0.001625311328098178,0.000281653949059546,0.0013342001475393772,0.0002173823886550963,0.00017462566029280424,0.08565206080675125
34909_0029_A_307	0.01572321355342865,0.0011067833984270692,0.0005565977189689875,0.0004300751897972077,0.003900703741237521,0.0011546921450644732
34909_0029_A_308	0.0008139907149598002,0.0018743028631433845,0.0027968869544565678,0.005831025540828705,0.0009776822989806533,0.0020632732193917036
34909_0029_A_309	0.0011331848800182343,0.004083993379026651,0.0025560371577739716,0.006719912402331829,0.0012203037040308118,0.002832067897543311
34909_0030_A_310	0.2639603614807129,0.10984595865011215,0.006899786181747913,0.0005962353316135705,0.00012325329589657485,0.010091230273246765
34909_0030_A_311	0.3092014789581299,0.11351852864027023,0.006766246631741524,0.0006288842996582389,0.00013341833255253732,0.01173190027475357
34909_0030_A_312	0.018034808337688446,0.0028941184282302856,0.00032463742536492646,0.00045346422120928764,9.372070053359494e-05,0.020815826952457428
34909_0030_A_313	0.003120637498795986,0.0002849907614290714,0.002412132453173399,3.993538848590106e-05,0.002739502117037773,0.2699899971485138
34909_0030_A_315	0.008530541323125362,0.0005166889168322086,0.004124120809137821,0.0021816911175847054,0.0036823833361268044,0.05080243572592735
34909_0030_A_316	0.00030595925636589527,0.0019512998405843973,0.0027581010945141315,0.0007726213079877198,0.0025981878861784935,0.011467060074210167
34909_0030_A_318	0.03156696632504463,0.003192685544490814,0.0011441729729995131,0.0003054007247556001,0.0029511479660868645,0.009906561113893986
34909_0030_A_319	0.0006022104062139988,0.0002587867493275553,0.00044119340600445867,0.0001394823775626719,0.00014518402167595923,0.0032067238353192806
34909_0030_A_320	0.0009390811901539564,0.00032248045317828655,0.0005343189695850015,0.0001605229772394523,0.00026953464839607477,0.010941006243228912
34909_0030_A_321	0.005350942723453045,0.0007022514473646879,0.00018396956147626042,0.0002531207865104079,4.3961052142549306e-05,0.0017137936083599925
34909_0030_A_322	0.0035257211420685053,0.0008437637006863952,0.0001522488601040095,6.78219657856971e-05,0.0001728166243992746,0.0001624908036319539
34909_0032_A_324	0.009337357245385647,0.002197799040004611,0.0023408906999975443,0.0024789334274828434,0.0024656513705849648,0.16282722353935242
34909_0032_A_325	0.009337357245385647,0.002197799040004611,0.0023408906999975443,0.0024789334274828434,0.0024656513705849648,0.16282722353935242
34909_0032_A_326	0.0009162214701063931,0.0007747428026050329,0.00023388394038192928,0.0006843713345006108,0.00010923927038675174,4.9601603677729145e-05
34909_0032_A_327	0.0011668961960822344,4.440567136043683e-05,0.00030125933699309826,0.0005232871044427156,0.0009244789835065603,0.0008023313712328672
34909_0032_A_328	0.00036162533797323704,9.833647345658392e-05,0.00105511664878577,0.00030455851810984313,0.0006042672321200371,0.0006091130198910832
34909_0032_A_329	0.00012487890489865094,0.0004462788056116551,0.032564677298069,0.008702597580850124,0.0037959511391818523,0.004082194995135069
34909_0032_A_330	0.0005155515973456204,0.0001359814195893705,0.03515038266777992,0.0006002996233291924,0.007744737900793552,0.00040675202035345137
34909_0032_A_331	0.0003657922788988799,0.0001462711807107553,0.0011110733030363917,0.0005108265904709697,0.00011076759255956858,0.0013351429952308536
34909_0032_A_332	0.00034945004153996706,0.0004048706032335758,0.0011928451713174582,0.0013117606285959482,0.0002808191056828946,0.008284826762974262
34909_0032_A_333	0.9975838661193848,0.006830187980085611,0.00379323516972363,0.016537435352802277,0.0014487059088423848,0.1890735924243927
34909_0033_A_334	0.0007138819200918078,0.0004581140819936991,4.907201218884438e-05,0.0005707777454517782,0.0005010187160223722,0.005636499263346195
34909_0033_A_335	0.07464173436164856,0.0019965150859206915,8.785423415247351e-05,0.0002763443044386804,0.00013815023703500628,0.0006878797430545092
34909_0033_A_336	0.0011454896302893758,0.0013349965447559953,0.012131083756685257,0.04610753804445267,0.0012055130209773779,0.018877165392041206
34909_0033_A_337	0.03676861524581909,0.32886606454849243,0.003574956674128771,0.022924678400158882,0.000585785077419132,0.03355330973863602
34909_0033_A_338	0.0038800612092018127,0.0004835780127905309,0.0010643668938428164,0.0004659159458242357,0.00016015689470805228,0.00034003728069365025
34909_0033_A_339	0.007697667460888624,0.001235250965692103,0.0006246806588023901,0.005972021259367466,0.000990870874375105,0.0004643569700419903
34909_0033_A_340	0.041217345744371414,0.0040530613623559475,0.03715212270617485,0.05374402552843094,0.03476661443710327,0.7242820858955383
34909_0033_A_341	0.000279042636975646,0.00027370700263418257,0.008074101060628891,0.0002703467907849699,0.0002715052105486393,0.006633158773183823
34909_0033_A_342	0.00299957231618464,0.00046400463907048106,0.0009151964914053679,0.00016302193398587406,0.00013487873366102576,0.007440400309860706
34909_0033_A_343	0.016523059457540512,0.001951854326762259,0.0047740573063492775,0.00018531762179918587,0.00040568638360127807,0.043716173619031906
34909_0033_A_344	0.5841174125671387,0.0007292213849723339,0.00039194413693621755,0.001512589631602168,0.0008146746549755335,0.17526373267173767
34909_0033_A_345	0.4346346855163574,0.08695755153894424,0.11013045161962509,0.09308940172195435,0.10704129934310913,0.5137990713119507
34909_0033_A_346	0.4346346855163574,0.08695755153894424,0.11013045161962509,0.09308940172195435,0.10704129934310913,0.5137990713119507
34909_0033_A_347	0.04406870901584625,0.0036897954996675253,0.000973571150097996,0.002011636970564723,0.0006879210122860968,0.013870997354388237
34909_0033_A_348	0.019218336790800095,0.020984996110200882,0.007917438633739948,0.0009017552947625518,0.03217364475131035,0.0018020875286310911
34909_0033_A_349	0.0020992555655539036,0.001486767316237092,7.0869893534109e-05,0.00012161752965766937,9.739544475451112e-05,0.00035990148899145424
34909_0033_A_350	0.020379945635795593,0.0018169651739299297,0.0002338257327210158,5.192234311834909e-05,0.0019679272081702948,0.0025235069915652275
34909_0033_A_351	0.01697801798582077,0.0026037590578198433,0.00012918472930323333,0.00010576118074823171,5.0448375986889005e-05,0.00021350441966205835
34909_0033_A_352	0.00019612835603766143,0.0010047238320112228,0.004799795337021351,0.0005093776853755116,0.0016466567758470774,0.013474086299538612
34909_0034_A_354	0.0011566648026928306,0.0005791555740870535,0.0007032753201201558,0.0006247521378099918,0.000898874772246927,0.02589276060461998
34909_0034_A_355	0.0016552770975977182,0.0008247916121035814,0.000875741767231375,0.000858621671795845,0.0015961963217705488,0.056029610335826874
34909_0034_A_356	0.029933128505945206,0.011557875201106071,0.0010091632138937712,6.159263284644112e-05,0.0012604182120412588,0.034453682601451874
34909_0034_A_357	0.8011828660964966,0.013784097507596016,0.0011873801704496145,0.00016099314962048084,0.0010502379154786468,0.037756286561489105
34909_0034_A_358	0.1989816427230835,0.019798235967755318,0.0005186989437788725,0.0004085871623829007,0.011680206283926964,0.40226060152053833
34909_0035_A_360	0.049249179661273956,0.09729525446891785,0.0033821710385382175,0.0024980707094073296,0.00923004001379013,0.005596155300736427
34909_0035_A_361	0.05782172828912735,0.11343555152416229,0.004042958375066519,0.0033351918682456017,0.01100142765790224,0.0073904902674257755
34909_0036_A_362	0.13010774552822113,0.43894162774086,0.050915151834487915,0.005093908403068781,0.042899664491415024,0.10363602638244629
34909_0036_A_363	0.13867723941802979,0.4511772394180298,0.048658259212970734,0.0053968969732522964,0.04278198629617691,0.10952174663543701
34909_0036_A_364	0.01447499543428421,0.00924398098140955,0.03104829043149948,0.009182604029774666,0.1239585354924202,0.7405690550804138
